Turbine_ID,Status.Summary,X.coordinate,Y.coordinate,Old.Ref.ID,Ref.ID,Record.Last.Updated..dd.mm.yyyy.,Operator..or.Applicant.,Site.Name,Capacity,RO.Banding..ROC.MWh.,FiT.Tariff..p.kWh.,CfD.Capacity..MW.,Turbine.Capacity..MW.,No..of.Turbines,Height.of.Turbines..m.,Development.Status,Development.Status..short.,Address,County,Region,Country,Post.Code,Planning.Authority,Planning.Application.Reference,Appeal.Reference,Secretary.of.State.Reference,Type.of.Secretary.of.State.Intervention,Judicial.Review,Planning.Application.Submitted,Planning.Application.Withdrawn,Planning.Permission.Refused,Appeal.Lodged,Appeal.Withdrawn,Appeal.Refused,Appeal.Granted,Planning.Permission.Granted,Secretary.of.State...Intervened,Secretary.of.State...Refusal,Secretary.of.State...Granted,Planning.Permission.Expired,Under.Construction,Operational,Size,Year,Airports,AONB,ARoads,BRoads,HCoast,HVpowerline,MilitarySites,MinRoads,Motorways,NationalParks,NNR,Powerlines,PrimaryRoads,Railway,RAMSAR,SACS,SPA,SSSI,UrbanRegions,Slope,UKElevation,WindSpeed45,Authority,Code,Type,Council_si,Con,Lab,LD,Other,SNP_PC,Control,Majority,Con_share,Lab_share,LD_share,Oth_share,SNP_PC_sha,CensusMerged,PoliticalMerged,AgeTotal,AgeMean,AgeMedian,QualTotal,QualLevel4,QualPercL4,SocGrdTot,SocGrdAB,TenureTotal,TenureOwned,PercOwn,lon,lat,Est_Turbine.Capacity..MW.,Est_UrbanRegions,Est_AONB,Est_NationalParks,Est_RAMSAR,Est_SPA,Est_QualPercL4,Est_AgeMean,Est_year,Site Score
L_0959,Refused/Abandoned,298919,658264,C1688,3363,03/03/2014,Longhill Wind Farm Ltd,PATES HILL WIND FARM Extension,6,NA,NA,NA,3,2,NA,Planning Application Withdrawn,Application Withdrawn,"PATESHILL WIND FARM, HARBURN, WEST CALDER",Lothian,Scotland,Scotland,NA,West Lothian Council,0466/FUL/13,NA,NA,NA,NA,11/07/2013,31/01/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2013,20.132,23.385,2.383,4.284,98.913,1.436,14.884,1.589,7.722,56.726,13.702,1.436,3.243,2.21,13.34,6.557,13.34,2.165,1.728,1.233123899,293,8,West Lothian,8029,12,33,1,16,0,1,15,NOC,17,3.03030303,48.48484848,0,3.03030303,45.45454545,S01006295,West Lothian,881,35.1,37,668,172,26,592,23.5,327,213,65,-3.614298253,55.80703722,0.571029996,0.506116791,0.492831366,0.517456751,0.486914773,0.495758064,0.512885306,0.60203167,0.370742007,0.532715349
L_0960,Refused/Abandoned,346905,768465,B0283,4226,06/11/2014,Eurowind UK,Nathro Hill Wind Farm,61,NA,NA,NA,3.6,17,NA,Planning Application Withdrawn,Application Withdrawn,"Careston Estate, Angus",Tayside,Scotland,Scotland,NA,Scottish Government (S36),n/a,NA,NA,NA,NA,26/07/2012,15/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2012,39.942,18.359,13.313,9.732,122.072,3.867,28.36,3.297,57.164,6.834,20.838,3.867,11.12,15.835,17.096,6.209,2.386,6.822,4.405,6.958895206,553,10,Angus,8003,12,29,4,1,1,8,15,SNP,15,13.79310345,3.448275862,3.448275862,27.5862069,51.72413793,S01000710,Angus,1108,40.1,43,881,259,29,722,16.2,465,204,44,-2.871077759,56.80466332,0.610330524,0.612668667,0.481867,0.427463549,0.494847807,0.528846329,0.489162874,0.536125813,0.398324829,0.559354076
L_0961,Refused/Abandoned,538586,420253,AA443,4176,28/05/2015,BT - Wind for Change,Skeffling Wind Farm,11.5,NA,NA,NA,2.3,5,NA,Planning Application Withdrawn,Application Withdrawn,NA,Humberside,Yorkshire and Humber,England,NA,East Riding of Yorkshire Council,11/05745/STPLFE,NA,NA,NA,NA,10/01/2012,19/03/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2012,6.453,22.899,6.211,0.866,2.85,8.542,33.723,0.395,34.744,75.564,5.985,8.542,14.829,13.593,2.727,2.724,2.737,1.262,1.162,1.047385216,14,7,East Riding Of Yorkshire,2021,11,67,53,6,3,5,NA,Con,34,79.10447761,8.955223881,4.47761194,7.462686567,NA,E01013087,East Riding of Yorkshire,1365,44.2,47,1127,215,19,401,12.7,572,420,73,0.095787151,53.66040431,0.524056383,0.483179229,0.491770673,0.55145753,0.464547767,0.527788453,0.567830351,0.481015668,0.398324829,0.467208821
L_0962,Refused/Abandoned,301500,305000,EN00172,3939,04/09/2013,Nuon,Mynydd Waun Fawr Wind Farm,37.5,NA,NA,NA,2.5,15,NA,Planning Application Withdrawn,Application Withdrawn,"South of Llanerfyl, Powys",Powys,Wales,Wales,NA,Powys County Council,M/2007/0972,NA,NA,NA,NA,08/10/2007,16/07/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2007,20.259,24.807,7.612,6.313,155.915,15.371,47,1.42,62.261,12.614,12.629,15.525,5.059,9.294,27.843,10.817,10.817,3.118,3.792,3.309504986,398,7,Powys,7017,13,73,0,4,17,52,0,Ind,37,0,5.479452055,23.28767123,71.23287671,0,W01000452,Powys - Powys,1931,46,50,1614,464,29,520,21.3,825,649,79,-3.456879161,52.63378093,0.537558011,0.588833659,0.495935211,0.437758933,0.517547145,0.503386435,0.489162874,0.456887469,0.542515894,0.548188898
L_0963,Refused/Abandoned,475330,271357,EN00619,3073,11/12/2008,Mercedes-Benz,Mercedes-Benz Technology Centre,4,NA,NA,NA,2,2,NA,Planning Application Withdrawn,Application Withdrawn,"Mercedes-Benz Technology Centre
Morgan Drive
Brixworth, Northamptonshire
NN6 9GZ",Northamptonshire,East Midlands,England,NA,Daventry District Council,DA/2008/0997,NA,NA,NA,NA,NA,11/12/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,NA,7.523,40.832,4.159,9.729,118.91,6.49,31.63,0.203,13.743,95.907,28.132,6.496,0.105,4.512,11.529,44.584,11.529,1.049,0.105,1.450950623,132,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E01027002,Daventry District,1721,39.8,43,1300,518,40,471,40.6,638,518,81,-0.895866977,52.335136,0.503744024,0.440606499,0.530878583,0.587633078,0.483091874,0.501233686,0.403392107,0.540140038,NA,NA
L_0964,Refused/Abandoned,252500,140085,B1469,4478,30/09/2014,MESSRS N & K A TUCKER,Fullabrook Farm Wind Turbine,2,NA,NA,NA,2,1,NA,Planning Application Withdrawn,Application Withdrawn,"Fullabrook Farm, Fullabrook, Iflacombe, Devon",Devon,South West,England,EX34 8NJ,North Devon District Council,57572,NA,NA,NA,NA,07/07/2014,01/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2014,5.563,3.885,2.32,2.38,3.885,9.045,5.563,0.005,50.321,8.828,31.079,9.045,8.743,8.246,52.593,6.826,49.01,4.54,1.315,6.42432785,180,7,North Devon,1104,1,43,18,0,14,11,NA,NOC,22,41.86046512,0,32.55813953,25.58139535,NA,E01020090,North Devon District,1723,46.9,49,1457,478,33,416,29.8,676,589,87,-4.109864367,51.1409789,0.503744024,0.489376713,0.450425504,0.431008652,0.569396404,0.389747344,0.457627077,0.444891736,0.343977251,0.142114643
L_0965,Refused/Abandoned,451914,282104,NA,5221,14/03/2016,RES,Swift Wind Farm,8,NA,NA,NA,2,4,127,Planning Application Withdrawn,Application Withdrawn,"Cestersover Farm, Lutterworth Road, Churchover, Pailton, Rugby, Warwickshire",Warwickshire,West Midlands,England,CV23 0QP,Rugby Borough Council,R15/0908,NA,NA,NA,NA,22/04/2015,14/03/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2015,12.598,35.028,3.265,1.713,132.845,2.669,11.982,1.504,2.914,74.453,32.821,2.669,0.103,6.089,34.241,18.821,34.243,3.099,1.317,2.626601458,106,6,Rugby,3703,1,42,22,11,7,2,NA,Con,22,52.38095238,26.19047619,16.66666667,4.761904762,NA,E01032892,Rugby District (B),2086,42.8,43,1679,560,33,594,37.2,766,583,76,-1.237822544,52.43445488,0.503744024,0.489457752,0.518239616,0.549462449,0.531032389,0.432961893,0.457627077,0.499849286,0.318167736,0.284613415
L_0966,Refused/Abandoned,283440,659680,N00277W,4030,12/11/2013,Red Group,Hartwood,30,NA,NA,NA,2,15,NA,Planning Application Withdrawn,Application Withdrawn,Nr Salsburg,Strathclyde,Scotland,Scotland,NA,North Lanarkshire Council,06/01001/FUL,NA,NA,NA,NA,15/06/2006,06/09/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2006,18.826,35.151,3.878,2.713,114.41,0.137,17.482,0.55,3.466,43.221,8.836,0.156,2.333,1.324,24.642,3.531,12.246,3.531,0.959,1.455372334,235,8,North Lanarkshire,8023,12,70,0,54,0,3,13,Lab,36,0,77.14285714,0,4.285714286,18.57142857,S01004647,North Lanarkshire,1691,39.6,39,1500,242,16,773,12.5,469,345,74,-3.861733227,55.8162643,0.503744024,0.474964722,0.518507765,0.492963102,0.510789467,0.499065774,0.590954447,0.542813329,0.571276285,0.676766908
L_0967,Refused/Abandoned,543875,274445,B1299,4341,01/07/2015,REG Windpower,Berry Fen Wind Farm,9,NA,NA,NA,3,3,NA,Planning Application Withdrawn,Application Withdrawn,"Berry Fen, Aldreth, Ely, Cambridgeshire",Cambridgeshire,Eastern,England,NA,East Cambridgeshire District Council,14/00728/ESF,NA,NA,NA,NA,30/06/2014,26/06/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2014,5.036,51.987,1.573,3.508,73.89,11.444,7.794,1.019,12.675,85.98,11.411,11.444,5.087,7.436,3.772,4.224,3.768,3.768,0.994,0,3,6,East Cambridgeshire,502,1,39,24,0,10,5,NA,Con,20,61.53846154,0,25.64102564,12.82051282,NA,E01018036,East Cambridgeshire District,1643,41,42,1332,312,23,498,23.1,714,507,71,0.110868783,52.34920339,0.571029996,0.476380174,0.555045442,0.570073159,0.466745263,0.52467972,0.536549831,0.524057088,0.343977251,0.542316457
L_0968,Refused/Abandoned,299185,731470,EN00040,2905,16/04/2008,AMEC,Logiealmond,28,NA,NA,NA,0,14,NA,Planning Application Withdrawn,Application Withdrawn,"Logiealmond, 13km North West of Perth",Tayside,Scotland,Scotland,NA,Perth and Kinross Council,NA,NA,NA,NA,NA,NA,16/04/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,NA,37.08,8.344,8.397,1.53,123.333,5.499,35.284,1.584,12.688,28.777,30.849,6.779,6.372,9.927,11.717,1.328,11.717,2.978,1.655,0.870689511,230,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S01005104,Perth and Kinross,1002,33.8,26,745,246,33,415,35.7,280,150,54,-3.637778168,56.4645462,0.371174761,0.503157818,0.460081293,0.466806753,0.483488645,0.500665253,0.457627077,0.618674271,NA,NA
L_0969,Refused/Abandoned,319869,200296,NA,5294,05/08/2015,Clenergy,Land At Pen Y Fan,1.5,NA,NA,NA,1.5,1,124,Planning Application Withdrawn,Application Withdrawn,"Land At Pen Y Fan, Industrial Estate Pen Y Fan, Newport, Gwent",Caerphilly,Wales,Wales,NP11 3AA,Caerphilly County Borough Council,15/0388/FULL,NA,NA,NA,NA,05/06/2015,28/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2015,16.014,26.415,1.218,0.882,57.345,0.037,11.043,0.005,14.554,9.375,11.979,0.077,9.756,1.653,19.679,3.279,19.679,3.279,0.679,1.484008431,294,7,Caerphilly,7006,13,73,0,50,0,3,20,Lab,37,0,68.49315068,0,4.109589041,27.39726027,W01001357,Caerffili - Caerphilly,1600,40.5,42,1325,288,22,483,19.9,661,515,78,-3.160768403,51.69567031,0.469895753,0.463657477,0.499445409,0.431982409,0.5003051,0.476608495,0.544406823,0.530766313,0.318167736,0.234465682
L_0970,Refused/Abandoned,334520,595639,07089W5,3560,29/06/2011,Renewable Development Company Ltd,Corbie Shank,150,NA,NA,NA,0,0,NA,Planning Application Withdrawn,Application Withdrawn,"Craik Forest
, West Of A7 North Of Langholm",Dumfries and Galloway,Scotland,Scotland,NA,Scottish Government (S36),n/a,NA,NA,NA,NA,NA,29/06/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,NA,36.731,29.964,24.119,6.443,85.719,4.07,25.698,4.258,24.046,36.658,27.175,4.119,4.023,18.538,28.667,2.645,4.753,2.648,4.405,12.77751541,464,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S01001074,Dumfries and Galloway,492,43.4,46,415,98,24,315,14.3,209,102,49,-3.031590403,55.25056562,0.371174761,0.612668667,0.507192432,0.481064889,0.519285764,0.521707899,0.528674649,0.491774564,NA,NA
L_0971,Refused/Abandoned,368253,836288,NA,4918,06/01/2015,ClearWinds,East Redhill Farms,1.5,0.9,7.24,NA,0.5,3,50,Planning Application Withdrawn,Application Withdrawn,"Land southeast of East Redhill, Rothienorman, Inverurie",Aberdeenshire,Scotland,Scotland,NA,Aberdeenshire Council,APP/2014/4259,NA,NA,NA,NA,15/12/2014,05/01/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2014,29.56,51.923,3.399,0.515,181.134,0.192,34.834,0.872,126.62,34.071,30.992,0.225,4.626,10.264,29.891,19.472,27.615,5.1,0.463,3.131208658,170,8,Aberdeenshire,8002,12,68,14,2,12,12,28,NOC,35,20.58823529,2.941176471,17.64705882,17.64705882,41.17647059,S01000453,Aberdeenshire,584,42.6,45,482,112,23,382,14.4,225,171,76,-2.530148455,57.41584678,0.403322281,0.454959599,0.554907418,0.476380003,0.521867499,0.452737696,0.536549831,0.502541085,0.343977251,0.245048748
L_0972,Refused/Abandoned,252830,654759,C2903,4396,01/09/2014,Lifetime Energy,Loganswell Farm,16,NA,NA,NA,0.25,66,NA,Planning Application Withdrawn,Application Withdrawn,Land At Loganswell Farm 443 Ayr Road Loganswell East Renfrewshire G77 6RY,Strathclyde,Scotland,Scotland,NA,East Renfrewshire Council,2014/0250/TP,NA,NA,NA,NA,15/04/2014,18/09/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2014,12.182,31.098,0.25,1.555,145.023,0.662,13.204,0.269,0.249,29.236,19.041,0.687,0.289,2.727,15.257,15.201,13.717,2.521,0.518,1.298617244,175,7,East Renfrewshire,8013,12,20,6,8,0,2,4,NOC,11,30,40,0,10,20,S01001676,East Renfrewshire,1223,40.6,43,946,399,42,710,45.6,484,424,88,-4.347160596,55.76372572,0.387125613,0.457171943,0.509667261,0.467635907,0.49096309,0.494618276,0.388262171,0.529425279,0.343977251,0.135875211
L_0973,Refused/Abandoned,648680,316325,EN00439,3035,26/03/2009,SLP Energy,Hemsby Wind Farm,10,NA,NA,NA,10,4,NA,Planning Application Withdrawn,Application Withdrawn,Hemsby,Norfolk,Eastern,England,NA,Great Yarmouth Borough Council,NA,NA,NA,NA,NA,20/08/2007,01/12/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2007,22.079,3.3,1.554,5.03,31.642,14.024,14.231,0.689,120.462,0.584,3.533,14.024,7.44,7.705,0.77,0.77,0.77,0.77,0.57,0.822153091,9,7,Great Yarmouth,2603,1,39,22,17,0,0,NA,Con,20,56.41025641,43.58974359,0,0,NA,E01026605,Great Yarmouth District (B),1680,50.9,55,1482,247,17,407,14.7,699,611,87,1.678150764,52.68747494,0.898767393,0.45926517,0.449161318,0.416401526,0.460436225,0.533713293,0.583285741,0.392532843,0.542515894,0.808057366
L_0974,Refused/Abandoned,312620,542564,NA,4958,05/11/2015,Airvolution Energy,Lancarr,6.9,0.9,n/a,NA,2.3,3,110,Planning Application Withdrawn,Application Withdrawn,"Land at Whitelees Farm, Aiglegill Farm and West Farm, Nr. Aspatria",Cumbria,North West,England,CA7 3PF,Allerdale Borough Council,2/2015/0030,NA,NA,NA,NA,15/01/2015,07/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2015,15.101,3.169,6.803,1.784,32.057,0.679,19.493,0.57,30.819,6.49,7.335,0.687,1.089,2.101,5.799,5.747,5.747,4.499,1.251,0.920297742,44,7,Allerdale,901,1,56,17,28,0,11,NA,NOC,29,30.35714286,50,0,19.64285714,NA,E01019082,Allerdale District (B),1496,43.9,45,1283,211,16,458,10.5,677,497,73,-3.359763078,54.77036463,0.524056383,0.486783794,0.448878316,0.426852699,0.471011378,0.518707366,0.590954447,0.485048728,0.318167736,0.261225582
L_0975,Refused/Abandoned,365471,753772,C2477,3339,08/01/2015,Tellus Energy Ltd,Arbikie Wind Cluster,2.4,NA,NA,NA,0.8,3,NA,Planning Application Withdrawn,Application Withdrawn,Land 900M West Of Rossie School Mountboy Montrose,Tayside,Scotland,Scotland,NA,Angus Council,13/01069/EIAL,NA,NA,NA,NA,09/12/2013,18/12/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2013,36.787,41.96,1.894,4.286,101.519,0.299,10.367,1.007,60.955,28.976,11.407,0.299,2.815,3.497,3.776,2.623,3.776,0.107,1.216,2.34054327,131,9,Angus,8003,12,29,4,1,1,8,15,SNP,15,13.79310345,3.448275862,3.448275862,27.5862069,51.72413793,S01000674,Angus,1080,42.8,45,914,250,27,701,16,475,300,63,-2.565085594,56.67442601,0.4230372,0.485366084,0.533330867,0.467166212,0.466753677,0.52465559,0.504979,0.499849286,0.370742007,0.269165374
L_0976,Refused/Abandoned,256263,861915,C1759,4308,16/12/2014,Woodlands Wind Farm Ltd,Woodlands Wind Farm,15,NA,NA,NA,3,5,NA,Planning Application Withdrawn,Application Withdrawn,Land At Woodlands Farm Dingwall,Highland,Scotland,Scotland,NA,Highland Council,13/04703/FUL,NA,NA,NA,NA,16/12/2013,15/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2013,4.924,24.364,1.201,3.623,248.671,0.37,3.359,0.34,148.599,45.822,7.31,0.38,2.511,0.995,1.17,5.281,1.164,1.164,0.685,1.860080242,151,7,Highland,8018,12,80,0,8,15,35,22,NOC,41,0,10,18.75,43.75,27.5,S01003913,Highland,727,44.7,48,614,215,35,458,24.7,304,236,78,-4.408451114,57.62421269,0.571029996,0.463899425,0.494968216,0.497681473,0.461276182,0.532527225,0.441969892,0.474299654,0.370742007,0.296128924
L_0977,Refused/Abandoned,226720,613370,EN00084,2920,27/09/2011,H J Banks and Co Ltd,Knoweside Hill,19.5,NA,NA,NA,1,15,NA,Planning Application Withdrawn,Application Withdrawn,"Knoweside Hill, Near Dunure",Strathclyde,Scotland,Scotland,NA,South Ayrshire Council,NA,NA,NA,NA,NA,NA,27/09/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,NA,14.663,34.533,1.042,2.579,119.303,5.648,17.437,1.181,34.778,67.499,34.815,5.648,3.899,4.518,34.159,21.207,23.79,2.176,0.896,5.328942776,264,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S01005547,South Ayrshire,1000,41.1,43,808,287,36,608,24.8,423,310,73,-4.736825339,55.38361493,0.436322164,0.472417936,0.517160379,0.536941141,0.530859799,0.464222667,0.434182377,0.522714122,NA,NA
L_0978,Refused/Abandoned,489644,391996,AA521,2785,27/05/2016,RES,Brown's Holt Wind Farm,24,NA,NA,NA,3,8,140,Planning Application Withdrawn,Application Withdrawn,"Land North Of Yawthorpe, Brown''s Holt, Corringham, Gainsborough, Lincolnshire",Lincolnshire,East Midlands,England,DN21 5RH,West Lindsey District Council,132109,NA,NA,NA,NA,13/02/2015,27/05/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2015,12.867,20.355,11.226,3.615,53.444,4.486,27.713,0.044,13.933,60.604,20.05,4.486,1.176,3.298,19.476,19.478,21.408,6.866,2.204,0.870689511,25,6,West Lindsey,2507,1,36,24,3,7,2,NA,Con,19,66.66666667,8.333333333,19.44444444,5.555555556,NA,E01026385,West Lindsey District,1154,45.7,49,971,261,27,329,20.7,511,349,68,-0.652663578,53.41716116,0.571029996,0.52539108,0.486219832,0.524479856,0.499876192,0.471394885,0.504979,0.460897886,0.318167736,0.338211259
L_0979,Refused/Abandoned,321924,480200,NA,5649,06/10/2015,Mr John Ferguson,Welton of Creuchies (resubmission),9.2,NA,NA,NA,2.3,4,115,Planning Application Withdrawn,Application Withdrawn,"Welton of Creuchies Farmhouse, Alyth, Blairgowrie, Tayside",Perth and Kinross,Scotland,Scotland,PH11 8LB,Perth and Kinross Council,15/01425/FLL,NA,NA,NA,NA,10/09/2015,15/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2015,9.676,21.916,4.47,6.338,40.95,0.738,5.026,1.545,30.185,5.177,3.888,0.743,0.94,0.059,0.118,0.118,0.118,0.118,1.273,0.290249705,5,5,South Lakeland,906,1,51,15,3,32,1,NA,LD,26,29.41176471,5.882352941,62.74509804,1.960784314,NA,E01019345,South Lakeland District,1174,47.7,52,1010,359,36,331,29.6,530,433,82,-3.198668215,54.21156415,0.524056383,0.487675037,0.489625516,0.424523235,0.459067578,0.535675181,0.434182377,0.434282071,0.318167736,0.154582788
L_0980,Refused/Abandoned,313507,690707,C2838,4317,14/07/2014,Midland Solar Grid,Cuddyhouse Road,1.5,NA,NA,NA,1.5,1,NA,Planning Application Withdrawn,Application Withdrawn,Site West Of M90 And South Of Cuddyhouse Road Kingseat Fife,Fife,Scotland,Scotland,NA,Fife Council,14/00374/FULL,NA,NA,NA,NA,17/03/2014,19/06/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2014,13.531,47.534,2.161,0.73,90.647,0.58,5.668,0.26,0.132,50.488,7.722,0.598,1.771,1.507,7.623,23.138,7.623,1.47,0.626,1.047385216,178,8,Fife,8016,12,78,3,35,10,4,26,NOC,40,3.846153846,44.87179487,12.82051282,5.128205128,33.33333333,S01002712,Fife,665,43.7,45,557,59,11,395,4.8,308,206,67,-3.392053666,56.10127846,0.469895753,0.461521021,0.545422913,0.506146357,0.474853891,0.513040884,0.628571242,0.487738549,0.343977251,0.407848182
L_0981,Refused/Abandoned,266311,628312,C1593,3640,14/05/2014,Mr A Woodburn,Linburn Farm (resubmission),1.7,NA,NA,NA,0.85,2,NA,Planning Application Withdrawn,Application Withdrawn,Linburn Farm B743 From U751 Tardoes Crossflat To U731 Greenock Water Muirkirk East Ayrshire,Strathclyde,Scotland,Scotland,NA,East Ayrshire Council,13/0416/PP,NA,NA,NA,NA,17/06/2013,10/03/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2013,28.679,42.937,1.81,1.583,116.498,12.645,29.267,0.009,19.165,58.576,23.412,12.645,9.804,11.372,44.668,2.302,0.48,0.48,0,4.368208408,221,7,East Ayrshire,8010,12,32,2,14,0,1,15,NOC,17,6.25,43.75,0,3.125,46.875,S01001322,East Ayrshire,849,41.1,44,697,158,23,509,15.7,312,220,71,-4.119603733,55.53017223,0.4263488,0.436414463,0.535453578,0.520808155,0.552904181,0.534586044,0.536549831,0.522714122,0.370742007,0.412019568
L_0982,Refused/Abandoned,512878,428734,AA632,2790,25/05/2012,Associated British Ports & Siemens Plc,Green Port Hull Wind Turbine,3,NA,NA,NA,3,1,NA,Planning Application Withdrawn,Application Withdrawn,South Eastern Corner Of Alexandra Dock Kingston Upon Hull,Humberside,Yorkshire and Humber,England,NA,Kingston upon Hull City Council,11/01179/FULL,NA,NA,NA,NA,14/12/2011,20/04/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2011,17.664,24.293,2.198,3.617,28.828,2.443,6.875,0.637,19.374,57.055,11.928,3.456,0.514,0.883,0.197,0.199,0.2,0.2,0.287,NA,4,NA,Kingston Upon Hull,2022,11,59,2,34,22,1,NA,Lab,30,3.389830508,57.62711864,37.28813559,1.694915254,NA,E01012848,City of Kingston upon Hull (B),1828,37,35,1673,184,11,550,6,631,302,48,-0.289961493,53.74277344,0.571029996,0.447892459,0.494813238,0.518052881,0.459233379,0.5354285,0.628571242,0.577287569,0.426568661,0.636677162
L_0983,Refused/Abandoned,309940,204475,EN00250,3949,06/11/2012,Eco2,Fochriw Wind,1.7,NA,NA,NA,0.85,2,NA,Planning Application Withdrawn,Application Withdrawn,"Land At Dismantled Railway, Adjacent Gelligaer Common, Fochriw, Bargoed",Mid Glamorgan,Wales,Wales,NA,Merthyr Tydfil County Borough Council,P/05/1706,NA,NA,NA,NA,19/12/2005,19/02/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2005,25.359,35.866,2.203,2.317,57.885,2.621,8.042,0.447,22.063,6.825,13.191,2.623,3.484,0.467,29.349,7.81,29.349,2.84,0.715,3.676453352,451,7,Merthyr Tydfil,7012,13,33,0,17,0,16,0,Lab,17,0,51.51515152,0,48.48484848,0,W01001289,Merthyr Tudful - Merthyr Tydfil,1392,41.8,43,1173,168,14,438,9.8,619,472,76,-3.305468842,51.73172726,0.4263488,0.46510942,0.520066296,0.427447565,0.520724416,0.447546966,0.606156448,0.513305251,0.599563165,0.506028731
L_0984,Refused/Abandoned,524750,232250,EN00470,3043,08/11/2007,Darnalls Hall Farm,Weston,6,NA,NA,NA,6,3,NA,Planning Application Withdrawn,Application Withdrawn,"Village of Weston, Pond Place, off Hatch Lane, half a mile from the Baldock by-pass",Hertfordshire,Eastern,England,NA,North Hertfordshire District Council,NA,NA,NA,NA,NA,01/12/2006,31/12/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2006,3.813,9.041,1.245,0.299,104.643,0.801,7.106,0.084,0.727,98.011,11.535,0.816,0.394,1.975,22.746,21.354,22.746,7.834,0.112,4.795918941,132,6,North Hertfordshire,1905,1,49,33,9,7,0,NA,Con,25,67.34693878,18.36734694,14.28571429,0,NA,E01023663,North Hertfordshire District,2091,42.2,45,1691,665,39,602,38.7,839,557,66,-0.185238583,51.97472424,0.750127024,0.440886276,0.461593519,0.591327952,0.506784774,0.467364513,0.411028542,0.507924086,0.571276285,0.69950083
L_0985,Refused/Abandoned,363363,828345,A0140,3683,27/06/2013,Callam Burnett,Hill of Tillymorgan,6,NA,NA,NA,2,3,NA,Planning Application Withdrawn,Application Withdrawn,"Culsalmond, Insch, Grampian. AB52",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2008/0147,NA,NA,NA,NA,03/03/2008,15/05/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2008,28.102,42.747,4.393,0.093,174.212,4.311,35.213,0.051,117.346,25.689,31.117,4.313,2.391,0.949,24.949,17.111,24.795,6.627,0,0.918059587,128,7,Aberdeenshire,8002,12,68,14,0,24,8,22,NOC,35,20.58823529,0,35.29411765,11.76470588,32.35294118,S01000440,Aberdeenshire,1091,40.6,42,899,298,33,752,21.9,450,364,81,-2.610361506,57.34413255,0.503744024,0.436414463,0.535040866,0.461233472,0.511437789,0.461200866,0.457627077,0.529425279,0.513469294,0.389017456
